LabelId,ByteRange0,ByteRange1,ByteRange2,ByteRange3,ByteRange4,ByteRange5,ByteRange6,ByteRange7,ByteRange8,ByteRange9,ByteRange10,ByteRange11,AggregateByteValue
13184,99,111,110,110,101,99,116,0,0,0,0,0,5900,4899916394714367504
13184,109,116,115,0,0,0,0,0,0,0,0,0,2638.4615384615386,9013796324507648
13184,100,114,105,118,101,114,0,0,0,0,0,0,5130.7692307692305,5908723535743811600
13184,99,111,110,110,101,99,116,105,118,105,116,121,10592.307692307691,6052979736321205778
13184,99,111,109,109,117,110,105,99,97,116,105,111,11353.846153846154,299076961697970
13184,112,114,111,98,108,101,109,0,0,0,0,0,5953.846153846153,-9223081764711036896
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,99,111,110,116,97,99,116,0,0,0,0,0,5915.384615384615,70987354801152
13184,117,115,0,0,0,0,0,0,0,0,0,0,1792.3076923076922,6917529027641081856
13184,100,105,114,101,99,116,0,0,0,0,0,0,5000,9042385774445584
13184,99,111,110,110,101,99,116,0,0,0,0,0,5900,4899916394714367504
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,114,99,102,0,0,0,0,0,0,0,0,0,2446.153846153846,644
13184,101,116,0,0,0,0,0,0,0,0,0,0,1676.923076923077,35184372088834
13184,110,111,116,112,114,111,99,101,115,115,101,100,10546.153846153846,83457607125704704
13184,98,117,115,105,110,101,115,115,108,111,103,105,11384.615384615385,2883469520951857184
13184,101,114,114,115,119,115,104,111,115,116,101,114,23630.76923076923,5008117136565084167
13184,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
13184,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
13184,106,97,118,97,0,0,0,0,0,0,0,0,3261.5384615384614,288283152710369280
13184,108,97,110,103,0,0,0,0,0,0,0,0,3261.5384615384614,9007199256317952
13184,99,108,97,115,115,0,0,0,0,0,0,0,4184.615384615385,27021598972215296
13184,100,101,102,0,0,0,0,0,0,0,0,0,2353.846153846154,656
13184,102,111,117,110,100,0,0,0,0,0,0,0,4230.7692307692305,4616194024695398400
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,105,110,105,116,105,97,108,105,122,101,0,0,8607.692307692307,630860189609885696
13184,99,108,97,115,115,0,0,0,0,0,0,0,4184.615384615385,27021598972215296
13184,99,111,109,0,0,0,0,0,0,0,0,0,2476.9230769230767,8725200896
13184,104,111,116,101,108,115,0,0,0,0,0,0,5153.846153846153,18019932574842882
13184,102,114,97,109,101,119,111,114,107,0,0,0,7769.230769230769,39582699626513
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,108,111,99,97,116,111,114,0,0,0,0,0,5976.923076923077,2377900620565778434
13184,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
13184,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,105,110,118,111,99,97,116,105,111,110,0,0,8669.23076923077,3530822107871183616
13184,114,101,113,117,101,115,116,117,114,108,0,0,8930.76923076923,-4611650834050055154
13184,104,116,116,112,109,101,109,98,101,114,119,115,51115.38461538462,6308955087874284004
13184,110,114,101,113,117,101,115,116,109,101,116,104,12453.846153846154,1228497541776707592
13184,103,101,116,0,0,0,0,0,0,0,0,0,2484.6153846153848,-9223367638808248320
13184,115,101,114,118,101,114,101,114,114,111,114,0,9784.615384615385,4692783250064539648
13184,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
13184,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,105,110,118,111,99,97,116,105,111,110,0,0,8669.23076923077,3530822107871183616
13184,114,101,113,117,101,115,116,117,114,108,0,0,8930.76923076923,-4611650834050055154
13184,104,116,116,112,109,101,109,98,101,114,119,115,51115.38461538462,6308955087874284004
13184,110,114,101,113,117,101,115,116,109,101,116,104,12453.846153846154,1228497541776707592
13184,103,101,116,0,0,0,0,0,0,0,0,0,2484.6153846153848,-9223367638808248320
13184,104,114,110,113,117,111,116,101,107,101,121,102,16246.153846153846,18099312965730305
13184,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,109,101,114,103,101,0,0,0,0,0,0,0,4138.461538461538,82190693736448000
13184,97,114,114,97,121,0,0,0,0,0,0,0,4253.846153846153,2253998870496000
13184,120,109,108,0,0,0,0,0,0,0,0,0,2615.3846153846152,72057594608353280
13184,116,101,109,112,108,97,116,101,0,0,0,0,6830.7692307692305,564049499660304
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,116,104,114,111,119,110,0,0,0,0,0,0,5300,281476353490944
13184,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
13184,97,112,112,108,105,99,97,116,105,111,110,0,9438.461538461539,432345574429198864
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
13184,115,101,114,118,101,114,0,0,0,0,0,0,5215.384615384615,4611717355045650432
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,115,101,114,118,101,114,101,114,114,111,114,0,9784.615384615385,4692783250064539648
13184,105,110,116,101,114,110,97,108,0,0,0,0,6838.461538461538,1729593380465410048
13184,115,101,114,118,101,114,0,0,0,0,0,0,5215.384615384615,4611717355045650432
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,114,101,115,112,111,110,115,101,0,0,0,0,6976.923076923077,-8070397721330038780
13184,112,114,111,99,101,115,115,102,97,105,108,0,9492.307692307691,327688846061600
13184,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
13184,101,110,116,101,114,0,0,0,0,0,0,0,4246.153846153846,576496490726555648
13184,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
13184,97,99,99,101,115,115,0,0,0,0,0,0,4930.7692307692305,288230376420180498
13184,99,111,100,101,0,0,0,0,0,0,0,0,3207.6923076923076,281475648847872
13184,113,117,101,114,121,0,0,0,0,0,0,0,4430.7692307692305,1125900074749952
13184,99,114,101,97,116,101,100,0,0,0,0,0,5761.538461538461,2310909558929948672
13184,108,111,99,97,116,101,100,0,0,0,0,0,5792.307692307692,2377900603671056386
13184,115,101,115,115,105,111,110,0,0,0,0,0,6100,4683752408573018176
13184,114,111,108,108,98,97,99,107,111,110,116,105,15184.615384615385,-4386343171898465274
13184,114,101,116,117,114,110,0,0,0,0,0,0,5284.615384615385,-9218863764302987252
13184,116,104,114,101,115,104,111,108,100,0,0,0,7761.538461538461,2262248664858625
13184,101,120,99,101,101,100,101,100,0,0,0,0,6546.153846153846,-9223266483196919796
13184,115,121,115,111,102,102,108,105,110,101,0,0,8730.76923076923,810661149077930048
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,99,111,110,110,101,99,116,105,118,105,116,121,10592.307692307691,6052979736321205778
13184,99,111,109,109,117,110,105,99,97,116,105,111,11353.846153846154,299076961697970
13184,112,114,111,98,108,101,109,0,0,0,0,0,5953.846153846153,-9223081764711036896
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,99,111,110,116,97,99,116,0,0,0,0,0,5915.384615384615,70987354801152
13184,117,115,0,0,0,0,0,0,0,0,0,0,1792.3076923076922,6917529027641081856
13184,115,117,112,112,108,105,101,114,0,0,0,0,7015.384615384615,5708939249860608
13184,99,111,109,109,117,110,105,99,97,116,105,111,11353.846153846154,299076961697970
13184,112,114,111,98,108,101,109,0,0,0,0,0,5953.846153846153,-9223081764711036896
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
13184,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,99,97,110,0,0,0,0,0,0,0,0,0,2376.9230769230767,134218768
13184,112,114,111,99,101,115,115,101,100,0,0,0,7723.076923076923,18304721140056096
13184,118,101,114,105,102,121,0,0,0,0,0,0,5200,577235083384061952
13184,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
13184,99,111,114,114,101,99,116,0,0,0,0,0,5961.538461538461,4899916394718560784
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,116,114,97,118,101,108,110,111,119,99,111,109,10607.692307692307,35261695426880
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,97,117,116,104,101,110,116,105,99,97,116,105,12269.23076923077,5188183819387208193
13184,102,97,105,108,117,114,101,0,0,0,0,0,5884.615384615385,35184384705792
13184,99,105,100,0,0,0,0,0,0,0,0,0,2361.5384615384614,138412036
13184,105,112,97,100,100,114,101,115,115,0,0,0,7653.846153846153,-9223353345155922048
13184,116,114,97,118,101,108,110,111,119,99,111,109,10607.692307692307,35261695426880
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,97,112,112,114,111,112,114,105,97,116,101,108,11523.076923076922,468374371179205128
13184,99,114,101,97,116,101,0,0,0,0,0,0,4946.153846153846,2310909558929883136
13184,98,97,99,107,101,110,100,0,0,0,0,0,5638.461538461538,577587824736356352
13184,105,110,102,111,114,109,97,116,105,111,110,0,9576.923076923076,4504016349429762
13184,114,101,113,117,105,114,101,100,0,0,0,0,6869.230769230769,-4170333254945079028
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,117,110,97,117,116,104,111,114,105,122,101,100,18430.76923076923,2783238330940196864
13184,99,108,105,101,110,116,0,0,0,0,0,0,5030.7692307692305,8804821409792
13184,109,97,100,101,0,0,0,0,0,0,0,0,3176.9230769230767,2319353808095870976
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,97,117,116,104,111,114,105,122,97,116,105,111,11561.538461538461,7536775093366555265
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,111,99,99,117,114,114,101,100,0,0,0,0,6792.307692307692,-8646905237170290544
13184,109,97,110,97,103,105,110,103,0,0,0,0,6630.7692307692305,13515196930195480
13184,105,109,97,103,101,115,0,0,0,0,0,0,4961.538461538461,1154188142270611488
13184,112,108,101,97,115,101,0,0,0,0,0,0,4992.307692307692,1153202984952268802
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,98,97,99,107,101,110,100,0,0,0,0,0,5638.461538461538,577587824736356352
13184,99,111,110,110,101,99,116,105,111,110,0,0,8592.307692307691,4900057133276464657
13184,102,97,105,108,117,114,101,0,0,0,0,0,5884.615384615385,35184384705792
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,98,97,99,107,101,110,100,0,0,0,0,0,5638.461538461538,577587824736356352
13184,116,105,109,101,111,117,116,0,0,0,0,0,6123.076923076923,1099657380896
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,101,114,114,111,114,112,114,111,99,101,115,115,14253.846153846154,37482385771868193
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,101,114,114,111,114,97,116,108,97,110,116,105,11507.692307692307,37472455920608801
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,101,114,114,111,114,97,116,108,97,110,116,105,21161.53846153846,1190396175119971875
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,117,110,97,98,108,101,0,0,0,0,0,0,4969.2307692307695,2594073385416787968
13184,112,114,111,99,101,115,115,0,0,0,0,0,6061.538461538461,290305450704928
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,100,117,101,0,0,0,0,0,0,0,0,0,2469.230769230769,301989904
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,114,114,111,114,0,0,0,0,0,0,0,4338.461538461538,37189881297903617
13184,101,114,114,111,114,112,114,111,99,101,115,115,14253.846153846154,37482385771868193
13184,99,111,110,110,101,99,116,105,118,105,116,121,10592.307692307691,6052979736321205778
13184,99,111,109,109,117,110,105,99,97,116,105,111,11353.846153846154,299076961697970
13184,112,114,111,98,108,101,109,0,0,0,0,0,5953.846153846153,-9223081764711036896
13184,111,109,115,0,0,0,0,0,0,0,0,0,2600,288793326105133184
13184,99,111,110,110,101,99,116,105,118,105,116,121,10592.307692307691,6052979736321205778
13184,99,111,109,109,117,110,105,99,97,116,105,111,11353.846153846154,299076961697970
13184,112,114,111,98,108,101,109,0,0,0,0,0,5953.846153846153,-9223081764711036896
13184,116,114,121,0,0,0,0,0,0,0,0,0,2723.076923076923,5243008
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,101,118,101,110,116,0,0,0,0,0,0,0,4276.923076923077,35459518955776
13184,117,110,101,120,112,101,99,116,101,100,0,0,8630.76923076923,2305851815243032832
13184,111,117,116,97,103,101,0,0,0,0,0,0,5076.923076923077,72058008502272132
13184,109,97,121,0,0,0,0,0,0,0,0,0,2538.4615384615386,13510798884208640
13184,101,120,116,101,110,100,101,100,0,0,0,0,6746.153846153846,2427723285922816
13184,112,101,114,105,111,100,0,0,0,0,0,0,5061.538461538461,281476620877984
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,97,99,99,101,115,115,0,0,0,0,0,0,4930.7692307692305,288230376420180498
13184,114,101,115,111,117,114,99,101,0,0,0,0,6923.076923076923,-4035207124181843964
13184,115,111,114,114,121,0,0,0,0,0,0,0,4500,9016064068288576
13184,112,101,114,109,105,115,115,105,111,110,0,0,8784.615384615385,360578241796245640
13184,114,117,110,0,0,0,0,0,0,0,0,0,2646.153846153846,33284
13184,114,101,112,111,114,116,0,0,0,0,0,0,5253.846153846153,-9223301118354782972
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,114,101,113,117,101,115,116,0,0,0,0,0,6138.461538461538,-4611650834051104754
13184,99,111,109,111,114,98,105,116,122,116,98,115,30700,4635533922224770178
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
13184,99,97,117,103,104,116,0,0,0,0,0,0,5007.692307692308,281475136099328
13184,115,116,97,99,107,0,0,0,0,0,0,0,4184.615384615385,54087175993557056
13184,99,111,109,111,114,98,105,116,122,99,111,109,30200,8385860867733492388
13184,117,110,101,120,112,101,99,116,101,100,0,0,8630.76923076923,2305851815243032832
13184,101,114,114,111,114,110,106,97,118,97,108,97,29353.846153846152,-6790033641791396469
13184,99,111,109,111,114,98,105,116,122,112,114,111,268100,-2147487761
13184,99,111,109,111,114,98,105,116,122,99,111,109,54338.46153846154,-762040004930531337
13184,99,111,109,111,114,98,105,116,122,116,98,115,30700,4635533922224770178
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
13184,99,97,117,103,104,116,0,0,0,0,0,0,5007.692307692308,281475136099328
13184,115,116,97,99,107,0,0,0,0,0,0,0,4184.615384615385,54087175993557056
13184,99,111,109,111,114,98,105,116,122,108,97,112,58738.46153846154,-4405128174315319874
13184,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
13184,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
13184,115,101,114,118,105,99,101,0,0,0,0,0,5953.846153846153,5188177557073166368
13184,105,110,118,111,99,97,116,105,111,110,0,0,8669.23076923077,3530822107871183616
13184,114,101,113,117,101,115,116,117,114,108,0,0,8930.76923076923,-4611650834050055154
13184,104,116,116,112,104,98,101,97,117,115,116,105,52530.76923076923,-7129531313723802641
13184,99,111,109,111,114,98,105,116,122,116,98,115,30700,4635533922224770178
13184,117,110,107,110,111,119,110,0,0,0,0,0,6192.307692307692,7061644220011972608
13184,101,120,99,101,112,116,105,111,110,0,0,0,7776.923076923076,-9187228890089635320
13184,99,97,117,103,104,116,0,0,0,0,0,0,5007.692307692308,281475136099328
13184,115,116,97,99,107,0,0,0,0,0,0,0,4184.615384615385,54087175993557056
13184,99,111,109,111,114,98,105,116,122,108,97,112,58738.46153846154,-4405128174315319874
13184,102,97,105,108,101,100,0,0,0,0,0,0,4830.7692307692305,138445952
13184,108,97,112,115,97,110,103,0,0,0,0,0,5869.230769230769,9641067708166208
